ri_item_id,rg_item_id,ri_label,rg_label,count
68593b2b-00e4-4a90-a74f-ddf6840d32d8,5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd,Agriculture Subdistrict (ASD) Level Agromet Advisory Data in Telangana State,IMD Agromet Advisory for Telangana State,"{'type': 'urn:dx:rs:success', 'title': 'Success', 'result': [{'id': '91d4201367a74aaf9749ba51576b6c7c', 'api': '/ngsi-ld/v1/entities', 'userid': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2', 'epochtime': 1709572194747, 'resourceid': '68593b2b-00e4-4a90-a74f-ddf6840d32d8', 'isotime': '2024-03-04T22:39:54+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7611, 'time': '2024-03-04T17:09:54', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2'}, {'id': '21f5fda33d2d4109b9059fe899a498cf', 'api': '/ngsi-ld/v1/entities', 'userid': 'ed1f6e15-0b41-4dd7-a6ec-52097b6b7d55', 'epochtime': 1709795142102, 'resourceid': '68593b2b-00e4-4a90-a74f-ddf6840d32d8', 'isotime': '2024-03-07T12:35:42+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7611, 'time': '2024-03-07T07:05:42', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'ed1f6e15-0b41-4dd7-a6ec-52097b6b7d55'}, {'id': '24047673bef542848669db2237174cc7', 'api': '/ngsi-ld/v1/entities', 'userid': 'ed1f6e15-0b41-4dd7-a6ec-52097b6b7d55', 'epochtime': 1709795161691, 'resourceid': '68593b2b-00e4-4a90-a74f-ddf6840d32d8', 'isotime': '2024-03-07T12:36:01+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7611, 'time': '2024-03-07T07:06:01', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'ed1f6e15-0b41-4dd7-a6ec-52097b6b7d55'}, {'id': '97b10d1bf40748b78a6249a628b020db', 'api': '/ngsi-ld/v1/entities', 'userid': 'bd437491-bcce-44f3-87e2-e2c9c18f3e0c', 'epochtime': 1710834097094, 'resourceid': '68593b2b-00e4-4a90-a74f-ddf6840d32d8', 'isotime': '2024-03-19T13:11:37+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7611, 'time': '2024-03-19T07:41:37', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'bd437491-bcce-44f3-87e2-e2c9c18f3e0c'}, {'id': '1e19871ea91c493e80cedce0e3340996', 'api': '/ngsi-ld/v1/entities', 'userid': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2', 'epochtime': 1711549451975, 'resourceid': '68593b2b-00e4-4a90-a74f-ddf6840d32d8', 'isotime': '2024-03-27T19:54:11+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7611, 'time': '2024-03-27T14:24:11', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2'}, {'id': '62b3f6f1667945b18fb6cc5773abe787', 'api': '/ngsi-ld/v1/entities', 'userid': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2', 'epochtime': 1711609051276, 'resourceid': '68593b2b-00e4-4a90-a74f-ddf6840d32d8', 'isotime': '2024-03-28T12:27:31+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7611, 'time': '2024-03-28T06:57:31', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2'}, {'id': 'adb9ad786a02422db658654a3603d174', 'api': '/ngsi-ld/v1/entities', 'userid': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2', 'epochtime': 1711609084534, 'resourceid': '68593b2b-00e4-4a90-a74f-ddf6840d32d8', 'isotime': '2024-03-28T12:28:04+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7611, 'time': '2024-03-28T06:58:04', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2'}], 'limit': '2000', 'offset': '0', 'totalHits': 7}"
404aae9f-905f-41de-b938-a7dccf013d9d,5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd,District Level Agromet Advisory Data in Telangana State,IMD Agromet Advisory for Telangana State,"{'type': 'urn:dx:rs:success', 'title': 'Success', 'result': [{'id': '68177c56f36c4192a0e1f7dfec1af514', 'api': '/ngsi-ld/v1/entities', 'userid': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2', 'epochtime': 1709572202356, 'resourceid': '404aae9f-905f-41de-b938-a7dccf013d9d', 'isotime': '2024-03-04T22:40:02+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7562, 'time': '2024-03-04T17:10:02', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2'}, {'id': 'e4051409127d471b8351d45822f8a5d3', 'api': '/ngsi-ld/v1/entities', 'userid': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2', 'epochtime': 1711549715406, 'resourceid': '404aae9f-905f-41de-b938-a7dccf013d9d', 'isotime': '2024-03-27T19:58:35+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7562, 'time': '2024-03-27T14:28:35', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2'}, {'id': '588c4dc44e9d4c6aa8729778814a4903', 'api': '/ngsi-ld/v1/entities', 'userid': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2', 'epochtime': 1711605380837, 'resourceid': '404aae9f-905f-41de-b938-a7dccf013d9d', 'isotime': '2024-03-28T11:26:20+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7562, 'time': '2024-03-28T05:56:20', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2'}, {'id': '28bc5903dfe0431fa59e5980d1726255', 'api': '/ngsi-ld/v1/entities', 'userid': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2', 'epochtime': 1711609049243, 'resourceid': '404aae9f-905f-41de-b938-a7dccf013d9d', 'isotime': '2024-03-28T12:27:29+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7562, 'time': '2024-03-28T06:57:29', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2'}, {'id': '11161afe88d447a7a84023b95af0c358', 'api': '/ngsi-ld/v1/entities', 'userid': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2', 'epochtime': 1711609081586, 'resourceid': '404aae9f-905f-41de-b938-a7dccf013d9d', 'isotime': '2024-03-28T12:28:01+05:30[Asia/Kolkata]', 'providerid': 'e0adf587-8210-406d-8c59-8c0f27e147af', 'size': 7562, 'time': '2024-03-28T06:58:01', 'resource_group': '5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd', 'item_type': 'RESOURCE', 'delegator_id': 'b0dd5bd4-110b-4b11-9540-c51f4d001bd2'}], 'limit': '2000', 'offset': '0', 'totalHits': 5}"
9b8ec594-a9e9-4b43-a13a-d8e0b0c54866,5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd,Commodity Codes for Agromet Advisory Data in Telangana State,IMD Agromet Advisory for Telangana State,0
e5d6a8df-9def-4c88-897f-202a927663ef,5d97f1bc-d548-4d02-9fd1-0e6d0f8227dd,District Codes for Agromet Advisory Data in Telangana State,IMD Agromet Advisory for Telangana State,0
9c24f067-9552-45c2-9137-512263651b79,3f01f800-92d7-4ffa-afe3-7cb4fb8aa3ee,AMC Commodity Price Information in Khammam District,Marketing Information from AMC in Telangana,"{'type': 'urn:dx:rs:success', 'title': 'Success', 'result': [{'id': '2dd5d68e762f431bbaf372b10b9e2608', 'api': '/ngsi-ld/v1/entities', 'userid': '56aa2cb6-a4c4-4790-8e18-9254c6c11592', 'epochtime': 1709618314461, 'resourceid': '9c24f067-9552-45c2-9137-512263651b79', 'isotime': '2024-03-05T11:28:34+05:30[Asia/Kolkata]', 'providerid': '6e70bb6d-43a2-4f0d-a79e-6c2ea1fa1382', 'size': 331, 'time': '2024-03-05T05:58:34', 'resource_group': '3f01f800-92d7-4ffa-afe3-7cb4fb8aa3ee', 'item_type': 'RESOURCE', 'delegator_id': '56aa2cb6-a4c4-4790-8e18-9254c6c11592'}], 'limit': '2000', 'offset': '0', 'totalHits': 1}"
537b3f73-c543-4b69-bc4e-5790ef54b6c3,3f01f800-92d7-4ffa-afe3-7cb4fb8aa3ee,List of AMCs in Telangana,Marketing Information from AMC in Telangana,"{'type': 'urn:dx:rs:success', 'title': 'Success', 'result': [{'id': '0b0946a27b4d48ef94e3ea3447f9bb45', 'api': '/ngsi-ld/v1/entities', 'userid': '56aa2cb6-a4c4-4790-8e18-9254c6c11592', 'epochtime': 1709618325686, 'resourceid': '537b3f73-c543-4b69-bc4e-5790ef54b6c3', 'isotime': '2024-03-05T11:28:45+05:30[Asia/Kolkata]', 'providerid': '6e70bb6d-43a2-4f0d-a79e-6c2ea1fa1382', 'size': 295, 'time': '2024-03-05T05:58:45', 'resource_group': '3f01f800-92d7-4ffa-afe3-7cb4fb8aa3ee', 'item_type': 'RESOURCE', 'delegator_id': '56aa2cb6-a4c4-4790-8e18-9254c6c11592'}], 'limit': '2000', 'offset': '0', 'totalHits': 1}"
d60e022f-e32a-4d66-8178-0e7d91361c95,e4917519-c5fc-4bd9-9f89-0dd22aa54eec,Niruthi Weather Information for Telangana,Weather Information from Niruthi for Telangana State,0
b72a23b8-5767-48a1-8fc8-6abafe23e69a,f5d4d767-dfdd-48b0-8afc-aa49da4c9776,Weather Information in Khammam District,Weather Monitoring Systems in Khammam,"{'type': 'urn:dx:rs:success', 'title': 'Success', 'result': [{'id': '67382b2447d44c719a259b615be05df2', 'api': '/ngsi-ld/v1/entities', 'userid': '56aa2cb6-a4c4-4790-8e18-9254c6c11592', 'epochtime': 1709618358349, 'resourceid': 'b72a23b8-5767-48a1-8fc8-6abafe23e69a', 'isotime': '2024-03-05T11:29:18+05:30[Asia/Kolkata]', 'providerid': 'efa475a7-9ca2-4832-99c9-33269071fa01', 'size': 365, 'time': '2024-03-05T05:59:18', 'resource_group': 'f5d4d767-dfdd-48b0-8afc-aa49da4c9776', 'item_type': 'RESOURCE', 'delegator_id': '56aa2cb6-a4c4-4790-8e18-9254c6c11592'}, {'id': 'd24c1a341802405f962de108eb51bdc6', 'api': '/ngsi-ld/v1/entities', 'userid': '56aa2cb6-a4c4-4790-8e18-9254c6c11592', 'epochtime': 1709618447377, 'resourceid': 'b72a23b8-5767-48a1-8fc8-6abafe23e69a', 'isotime': '2024-03-05T11:30:47+05:30[Asia/Kolkata]', 'providerid': 'efa475a7-9ca2-4832-99c9-33269071fa01', 'size': 365, 'time': '2024-03-05T06:00:47', 'resource_group': 'f5d4d767-dfdd-48b0-8afc-aa49da4c9776', 'item_type': 'RESOURCE', 'delegator_id': '56aa2cb6-a4c4-4790-8e18-9254c6c11592'}, {'id': 'ad50747e3c364e1eb49014e3a5115be5', 'api': '/async/search', 'userid': '56aa2cb6-a4c4-4790-8e18-9254c6c11592', 'epochtime': 1709618461562, 'resourceid': 'b72a23b8-5767-48a1-8fc8-6abafe23e69a', 'isotime': '2024-03-05T11:31:01+05:30[Asia/Kolkata]', 'providerid': 'efa475a7-9ca2-4832-99c9-33269071fa01', 'size': 12841, 'time': '2024-03-05T06:01:01', 'resource_group': 'f5d4d767-dfdd-48b0-8afc-aa49da4c9776', 'item_type': 'RESOURCE', 'delegator_id': '56aa2cb6-a4c4-4790-8e18-9254c6c11592'}, {'id': '5c38944a8d8540d2ab01b4c0c6915eeb', 'api': '/ngsi-ld/v1/entities', 'userid': '56aa2cb6-a4c4-4790-8e18-9254c6c11592', 'epochtime': 1709621531004, 'resourceid': 'b72a23b8-5767-48a1-8fc8-6abafe23e69a', 'isotime': '2024-03-05T12:22:11+05:30[Asia/Kolkata]', 'providerid': 'efa475a7-9ca2-4832-99c9-33269071fa01', 'size': 365, 'time': '2024-03-05T06:52:11', 'resource_group': 'f5d4d767-dfdd-48b0-8afc-aa49da4c9776', 'item_type': 'RESOURCE', 'delegator_id': '56aa2cb6-a4c4-4790-8e18-9254c6c11592'}, {'id': '1111750bebb2466898a4de1805625a25', 'api': '/async/search', 'userid': '56aa2cb6-a4c4-4790-8e18-9254c6c11592', 'epochtime': 1709622112707, 'resourceid': 'b72a23b8-5767-48a1-8fc8-6abafe23e69a', 'isotime': '2024-03-05T12:31:52+05:30[Asia/Kolkata]', 'providerid': 'efa475a7-9ca2-4832-99c9-33269071fa01', 'size': 12835, 'time': '2024-03-05T07:01:52', 'resource_group': 'f5d4d767-dfdd-48b0-8afc-aa49da4c9776', 'item_type': 'RESOURCE', 'delegator_id': '56aa2cb6-a4c4-4790-8e18-9254c6c11592'}], 'limit': '2000', 'offset': '0', 'totalHits': 5}"
0dc68957-c82c-4b1c-9c8a-c53c165cd705,f5d4d767-dfdd-48b0-8afc-aa49da4c9776,Historical Rainfall Information in Khammam District,Weather Monitoring Systems in Khammam,"{'type': 'urn:dx:rs:success', 'title': 'Success', 'result': [{'id': '96fa821c57db471db0fbb32da1270f9b', 'api': '/ngsi-ld/v1/entities', 'userid': '56aa2cb6-a4c4-4790-8e18-9254c6c11592', 'epochtime': 1709618361535, 'resourceid': '0dc68957-c82c-4b1c-9c8a-c53c165cd705', 'isotime': '2024-03-05T11:29:21+05:30[Asia/Kolkata]', 'providerid': 'efa475a7-9ca2-4832-99c9-33269071fa01', 'size': 248, 'time': '2024-03-05T05:59:21', 'resource_group': 'f5d4d767-dfdd-48b0-8afc-aa49da4c9776', 'item_type': 'RESOURCE', 'delegator_id': '56aa2cb6-a4c4-4790-8e18-9254c6c11592'}, {'id': 'bbe4bdb22f824b43908e11ad0195313d', 'api': '/ngsi-ld/v1/entities', 'userid': '56aa2cb6-a4c4-4790-8e18-9254c6c11592', 'epochtime': 1709619119953, 'resourceid': '0dc68957-c82c-4b1c-9c8a-c53c165cd705', 'isotime': '2024-03-05T11:41:59+05:30[Asia/Kolkata]', 'providerid': 'efa475a7-9ca2-4832-99c9-33269071fa01', 'size': 248, 'time': '2024-03-05T06:11:59', 'resource_group': 'f5d4d767-dfdd-48b0-8afc-aa49da4c9776', 'item_type': 'RESOURCE', 'delegator_id': '56aa2cb6-a4c4-4790-8e18-9254c6c11592'}], 'limit': '2000', 'offset': '0', 'totalHits': 2}"
